shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20240206_0215,2024,2,6,4,山田美咲,09:00,17:00,09:00,17:13,7.0,7.2,60,13,FALSE,FALSE,
SH20240206_0216,2024,2,6,8,中村陽子,13:00,21:00,13:00,21:10,7.0,7.2,60,10,FALSE,FALSE,
SH20240206_0217,2024,2,6,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240207_0218,2024,2,7,3,鈴木次郎,14:00,18:00,14:00,18:10,4.0,4.2,0,10,FALSE,FALSE,
SH20240207_0219,2024,2,7,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240207_0220,2024,2,7,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240207_0221,2024,2,7,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240207_0222,2024,2,7,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240208_0223,2024,2,8,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240208_0224,2024,2,8,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240208_0225,2024,2,8,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240208_0226,2024,2,8,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240208_0227,2024,2,8,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240208_0228,2024,2,8,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240208_0229,2024,2,8,10,加藤真由美,14:00,18:00,13:54,18:08,4.0,4.2,0,14,FALSE,FALSE,
SH20240209_0230,2024,2,9,1,田中太郎,17:00,22:00,17:04,22:00,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240209_0231,2024,2,9,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240209_0232,2024,2,9,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240209_0233,2024,2,9,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240209_0234,2024,2,9,9,小林大輔,14:00,18:00,14:00,18:09,4.0,4.2,0,9,FALSE,FALSE,
SH20240209_0235,2024,2,9,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240210_0236,2024,2,10,1,田中太郎,09:00,13:00,08:53,13:04,4.0,4.2,0,11,FALSE,FALSE,
SH20240210_0237,2024,2,10,2,佐藤花子,09:00,13:00,08:46,13:18,4.0,4.5,0,32,FALSE,FALSE,残業0.5h
SH20240210_0238,2024,2,10,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240210_0239,2024,2,10,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240210_0240,2024,2,10,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240211_0241,2024,2,11,2,佐藤花子,17:00,22:00,17:00,21:54,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240211_0242,2024,2,11,4,山田美咲,17:00,22:00,16:55,21:48,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240211_0243,2024,2,11,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240212_0244,2024,2,12,1,田中太郎,09:00,17:00,08:47,17:00,7.0,7.2,60,13,FALSE,FALSE,
SH20240212_0245,2024,2,12,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240212_0246,2024,2,12,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240212_0247,2024,2,12,6,伊藤さくら,09:00,13:00,09:00,12:46,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240212_0248,2024,2,12,9,小林大輔,17:00,22:00,16:55,22:00,5.0,5.1,0,5,FALSE,FALSE,
SH20240212_0249,2024,2,12,10,加藤真由美,09:00,13:00,09:00,12:51,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240213_0250,2024,2,13,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240213_0251,2024,2,13,3,鈴木次郎,09:00,17:00,09:00,16:44,7.0,6.7,60,0,FALSE,TRUE,早退
SH20240213_0252,2024,2,13,4,山田美咲,14:00,18:00,14:00,18:15,4.0,4.3,0,15,FALSE,FALSE,
SH20240213_0253,2024,2,13,5,高橋健太,13:00,21:00,12:59,21:04,7.0,7.1,60,5,FALSE,FALSE,
SH20240213_0254,2024,2,13,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240213_0255,2024,2,13,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240213_0256,2024,2,13,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240214_0257,2024,2,14,1,田中太郎,09:00,17:00,09:00,17:10,7.0,7.2,60,10,FALSE,FALSE,
SH20240214_0258,2024,2,14,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240214_0259,2024,2,14,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240214_0260,2024,2,14,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240214_0261,2024,2,14,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240214_0262,2024,2,14,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240214_0263,2024,2,14,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240214_0264,2024,2,14,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240215_0265,2024,2,15,2,佐藤花子,09:00,17:00,09:13,17:03,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240215_0266,2024,2,15,3,鈴木次郎,14:00,18:00,14:00,18:19,4.0,4.3,0,19,FALSE,FALSE,
SH20240215_0267,2024,2,15,8,中村陽子,14:00,18:00,14:00,17:58,4.0,4.0,0,0,FALSE,TRUE,早退
SH20240215_0268,2024,2,15,9,小林大輔,13:00,21:00,13:00,20:54,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240215_0269,2024,2,15,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240216_0270,2024,2,16,1,田中太郎,09:00,13:00,09:07,13:00,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20240216_0271,2024,2,16,2,佐藤花子,09:00,17:00,09:00,17:15,7.0,7.3,60,15,FALSE,FALSE,
SH20240216_0272,2024,2,16,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240216_0273,2024,2,16,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240216_0274,2024,2,16,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240216_0275,2024,2,16,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240216_0276,2024,2,16,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240216_0277,2024,2,16,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240216_0278,2024,2,16,10,加藤真由美,14:00,18:00,14:00,18:13,4.0,4.2,0,13,FALSE,FALSE,
SH20240217_0279,2024,2,17,1,田中太郎,13:00,21:00,12:56,20:42,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240217_0280,2024,2,17,2,佐藤花子,09:00,13:00,08:54,13:00,4.0,4.1,0,6,FALSE,FALSE,
SH20240217_0281,2024,2,17,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240217_0282,2024,2,17,5,高橋健太,13:00,21:00,13:00,21:03,7.0,7.0,60,3,FALSE,FALSE,
SH20240217_0283,2024,2,17,6,伊藤さくら,09:00,13:00,09:00,12:48,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240217_0284,2024,2,17,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240217_0285,2024,2,17,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240217_0286,2024,2,17,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240218_0287,2024,2,18,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240218_0288,2024,2,18,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240218_0289,2024,2,18,3,鈴木次郎,14:00,18:00,14:00,17:59,4.0,4.0,0,0,FALSE,TRUE,早退
SH20240218_0290,2024,2,18,4,山田美咲,17:00,22:00,17:00,21:43,5.0,4.7,0,0,FALSE,TRUE,早退
SH20240218_0291,2024,2,18,5,高橋健太,09:00,13:00,09:00,12:48,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240218_0292,2024,2,18,6,伊藤さくら,17:00,22:00,16:48,22:00,5.0,5.2,0,12,FALSE,FALSE,
SH20240218_0293,2024,2,18,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240218_0294,2024,2,18,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240219_0295,2024,2,19,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240219_0296,2024,2,19,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240219_0297,2024,2,19,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240219_0298,2024,2,19,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240219_0299,2024,2,19,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240219_0300,2024,2,19,9,小林大輔,17:00,22:00,16:50,22:00,5.0,5.2,0,10,FALSE,FALSE,
SH20240220_0301,2024,2,20,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240220_0302,2024,2,20,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240220_0303,2024,2,20,4,山田美咲,09:00,13:00,09:00,13:12,4.0,4.2,0,12,FALSE,FALSE,
SH20240220_0304,2024,2,20,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240220_0305,2024,2,20,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240220_0306,2024,2,20,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240220_0307,2024,2,20,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240220_0308,2024,2,20,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240221_0309,2024,2,21,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240221_0310,2024,2,21,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240221_0311,2024,2,21,3,鈴木次郎,09:00,13:00,09:00,13:06,4.0,4.1,0,6,FALSE,FALSE,
SH20240221_0312,2024,2,21,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240221_0313,2024,2,21,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240221_0314,2024,2,21,10,加藤真由美,09:00,17:00,09:00,17:19,7.0,7.3,60,19,FALSE,FALSE,
SH20240222_0315,2024,2,22,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240222_0316,2024,2,22,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240222_0317,2024,2,22,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240222_0318,2024,2,22,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240222_0319,2024,2,22,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240223_0320,2024,2,23,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240223_0321,2024,2,23,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240223_0322,2024,2,23,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240223_0323,2024,2,23,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240223_0324,2024,2,23,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240224_0325,2024,2,24,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240224_0326,2024,2,24,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240224_0327,2024,2,24,4,山田美咲,13:00,21:00,13:14,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240224_0328,2024,2,24,6,伊藤さくら,09:00,13:00,08:50,13:00,4.0,4.2,0,10,FALSE,FALSE,
SH20240224_0329,2024,2,24,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240224_0330,2024,2,24,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240225_0331,2024,2,25,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240225_0332,2024,2,25,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240225_0333,2024,2,25,4,山田美咲,13:00,21:00,13:00,20:58,7.0,7.0,60,0,FALSE,TRUE,早退
SH20240226_0334,2024,2,26,1,田中太郎,17:00,22:00,17:00,21:41,5.0,4.7,0,0,FALSE,TRUE,早退
SH20240226_0335,2024,2,26,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240227_0336,2024,2,27,1,田中太郎,17:00,22:00,16:54,21:45,5.0,4.8,0,0,FALSE,TRUE,早退
SH20240227_0337,2024,2,27,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240227_0338,2024,2,27,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240228_0339,2024,2,28,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240228_0340,2024,2,28,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240228_0341,2024,2,28,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240228_0342,2024,2,28,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240228_0343,2024,2,28,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240229_0344,2024,2,29,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240229_0345,2024,2,29,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240229_0346,2024,2,29,5,高橋健太,13:00,21:00,12:53,21:00,7.0,7.1,60,7,FALSE,FALSE,
SH20240229_0347,2024,2,29,7,渡辺翔,13:00,21:00,13:00,20:40,7.0,6.7,60,0,FALSE,TRUE,早退
SH20240229_0348,2024,2,29,8,中村陽子,09:00,13:00,08:55,13:00,4.0,4.1,0,5,FALSE,FALSE,
SH20240229_0349,2024,2,29,10,加藤真由美,17:00,22:00,17:13,22:00,5.0,4.8,0,0,TRUE,FALSE,遅刻
SH20240301_0350,2024,3,1,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240301_0351,2024,3,1,2,佐藤花子,17:00,22:00,17:00,21:54,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240301_0352,2024,3,1,3,鈴木次郎,17:00,22:00,16:45,22:00,5.0,5.3,0,15,FALSE,FALSE,
SH20240301_0353,2024,3,1,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240301_0354,2024,3,1,7,渡辺翔,13:00,21:00,13:00,20:50,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240301_0355,2024,3,1,8,中村陽子,14:00,18:00,14:00,17:41,4.0,3.7,0,0,FALSE,TRUE,早退
SH20240301_0356,2024,3,1,10,加藤真由美,09:00,13:00,08:49,13:00,4.0,4.2,0,11,FALSE,FALSE,
SH20240302_0357,2024,3,2,1,田中太郎,17:00,22:00,17:00,21:55,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240302_0358,2024,3,2,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240302_0359,2024,3,2,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240302_0360,2024,3,2,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240302_0361,2024,3,2,6,伊藤さくら,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240302_0362,2024,3,2,8,中村陽子,14:00,18:00,14:00,18:17,4.0,4.3,0,17,FALSE,FALSE,
SH20240302_0363,2024,3,2,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240303_0364,2024,3,3,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240303_0365,2024,3,3,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240303_0366,2024,3,3,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240304_0367,2024,3,4,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240304_0368,2024,3,4,8,中村陽子,13:00,21:00,13:00,21:15,7.0,7.3,60,15,FALSE,FALSE,
SH20240304_0369,2024,3,4,9,小林大輔,17:00,22:00,16:50,21:44,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240305_0370,2024,3,5,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240305_0371,2024,3,5,7,渡辺翔,14:00,18:00,13:49,18:00,4.0,4.2,0,11,FALSE,FALSE,
SH20240306_0372,2024,3,6,2,佐藤花子,13:00,21:00,13:00,21:15,7.0,7.3,60,15,FALSE,FALSE,
SH20240306_0373,2024,3,6,8,中村陽子,09:00,17:00,08:52,17:00,7.0,7.1,60,8,FALSE,FALSE,
SH20240306_0374,2024,3,6,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240307_0375,2024,3,7,1,田中太郎,13:00,21:00,13:00,20:41,7.0,6.7,60,0,FALSE,TRUE,早退
SH20240307_0376,2024,3,7,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240307_0377,2024,3,7,5,高橋健太,17:00,22:00,16:47,21:44,5.0,5.0,0,0,FALSE,TRUE,早退
SH20240307_0378,2024,3,7,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240307_0379,2024,3,7,7,渡辺翔,09:00,17:00,09:00,17:13,7.0,7.2,60,13,FALSE,FALSE,
SH20240307_0380,2024,3,7,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240307_0381,2024,3,7,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240307_0382,2024,3,7,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240308_0383,2024,3,8,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240308_0384,2024,3,8,2,佐藤花子,14:00,18:00,14:02,18:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240308_0385,2024,3,8,3,鈴木次郎,14:00,18:00,13:57,18:10,4.0,4.2,0,13,FALSE,FALSE,
SH20240308_0386,2024,3,8,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240308_0387,2024,3,8,6,伊藤さくら,17:00,22:00,17:00,22:18,5.0,5.3,0,18,FALSE,FALSE,
SH20240308_0388,2024,3,8,8,中村陽子,17:00,22:00,17:11,22:00,5.0,4.8,0,0,TRUE,FALSE,遅刻
SH20240308_0389,2024,3,8,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240308_0390,2024,3,8,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240309_0391,2024,3,9,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240309_0392,2024,3,9,3,鈴木次郎,13:00,21:00,13:01,21:00,7.0,7.0,60,0,TRUE,FALSE,遅刻
SH20240309_0393,2024,3,9,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240309_0394,2024,3,9,5,高橋健太,09:00,13:00,09:00,12:52,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240309_0395,2024,3,9,7,渡辺翔,17:00,22:00,17:00,21:40,5.0,4.7,0,0,FALSE,TRUE,早退
SH20240309_0396,2024,3,9,8,中村陽子,14:00,18:00,14:03,18:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240309_0397,2024,3,9,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240310_0398,2024,3,10,1,田中太郎,13:00,21:00,12:58,21:00,7.0,7.0,60,2,FALSE,FALSE,
SH20240310_0399,2024,3,10,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240310_0400,2024,3,10,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240310_0401,2024,3,10,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240310_0402,2024,3,10,5,高橋健太,14:00,18:00,13:56,18:01,4.0,4.1,0,5,FALSE,FALSE,
SH20240310_0403,2024,3,10,6,伊藤さくら,17:00,22:00,17:00,21:56,5.0,4.9,0,0,FALSE,TRUE,早退
SH20240310_0404,2024,3,10,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240311_0405,2024,3,11,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240311_0406,2024,3,11,3,鈴木次郎,09:00,13:00,09:00,12:51,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240311_0407,2024,3,11,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240311_0408,2024,3,11,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240311_0409,2024,3,11,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240312_0410,2024,3,12,1,田中太郎,17:00,22:00,16:52,22:00,5.0,5.1,0,8,FALSE,FALSE,
SH20240312_0411,2024,3,12,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240312_0412,2024,3,12,3,鈴木次郎,17:00,22:00,17:00,22:12,5.0,5.2,0,12,FALSE,FALSE,
SH20240312_0413,2024,3,12,5,高橋健太,14:00,18:00,14:05,17:56,4.0,3.9,0,0,TRUE,TRUE,"遅刻, 早退"
SH20240312_0414,2024,3,12,6,伊藤さくら,09:00,13:00,09:00,13:04,4.0,4.1,0,4,FALSE,FALSE,
SH20240312_0415,2024,3,12,8,中村陽子,17:00,22:00,17:00,21:45,5.0,4.8,0,0,FALSE,TRUE,早退
SH20240312_0416,2024,3,12,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240313_0417,2024,3,13,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240313_0418,2024,3,13,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240313_0419,2024,3,13,3,鈴木次郎,13:00,21:00,13:05,20:46,7.0,6.7,60,0,TRUE,TRUE,"遅刻, 早退"
SH20240313_0420,2024,3,13,4,山田美咲,14:00,18:00,14:00,17:45,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240313_0421,2024,3,13,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240313_0422,2024,3,13,6,伊藤さくら,13:00,21:00,13:00,21:13,7.0,7.2,60,13,FALSE,FALSE,
SH20240313_0423,2024,3,13,8,中村陽子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240313_0424,2024,3,13,9,小林大輔,14:00,18:00,14:00,18:14,4.0,4.2,0,14,FALSE,FALSE,
SH20240313_0425,2024,3,13,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240314_0426,2024,3,14,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240314_0427,2024,3,14,2,佐藤花子,14:00,18:00,14:00,17:46,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240314_0428,2024,3,14,4,山田美咲,14:00,18:00,14:00,17:55,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240314_0429,2024,3,14,6,伊藤さくら,13:00,21:00,13:00,21:02,7.0,7.0,60,2,FALSE,FALSE,
SH20240314_0430,2024,3,14,7,渡辺翔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
